gen,6,18,"sons",kt,son
gen,6,19,"living",kt,life
gen,6,19,"creature",other,creature
gen,6,19,"flesh",kt,flesh
gen,6,19,"ark",kt,ark
gen,6,20,"kind",other,kind
gen,6,20,"animals",other,beast
gen,6,20,"ground",other,earth
gen,6,20,"alive",kt,life
gen,6,21,"kind",other,kind
gen,6,22,"Noah",names,noah
gen,6,22,"commanded",kt,command
gen,7,1,"Yahweh",kt,yahweh
gen,7,1,"Noah",names,noah
gen,7,1,"household",other,household
gen,7,1,"ark",kt,ark
gen,7,1,"righteous",kt,righteous
gen,7,1,"before",other,face
gen,7,1,"generation",other,generation
gen,7,2,"clean",kt,clean
gen,7,2,"animals",other,beast
gen,7,3,"sky",kt,heaven
gen,7,3,"offspring",other,offspring
gen,7,3,"earth",other,earth
gen,7,4,"days",other,biblicaltimeday
gen,7,4,"earth",other,earth
gen,7,4,"destroy",other,destroyer
gen,7,4,"ground",other,earth
gen,7,4,"living",kt,life
gen,7,4,"thing",kt,works
gen,7,5,"Noah",names,noah
gen,7,5,"Yahweh",kt,yahweh
gen,7,5,"commanded",kt,command
gen,7,6,"Noah",names,noah
gen,7,6,"years",other,biblicaltimeyear
gen,7,6,"earth",other,earth
gen,7,7,"Noah",names,noah
gen,7,7,"sons",kt,son
gen,7,7,"ark",kt,ark
gen,7,7,"waters",other,water
gen,7,8,"animals",other,beast
gen,7,8,"unclean",kt,clean
gen,7,8,"ground",other,earth
gen,7,9,"Noah",names,noah
gen,7,9,"ark",kt,ark
gen,7,9,"commanded",kt,command
gen,7,10,"days",other,biblicaltimeday
gen,7,10,"waters",other,water
gen,7,10,"earth",other,earth
gen,7,11,"Noah",names,noah
gen,7,11,"life",kt,life
gen,7,11,"month",other,biblicaltimemonth
gen,7,11,"day",other,biblicaltimeday
gen,7,11,"fountains",other,fountain
gen,7,11,"heaven",kt,heaven
gen,7,12,"earth",other,earth
gen,7,12,"days",other,biblicaltimeday
gen,7,13,"day",other,biblicaltimeday
gen,7,13,"Noah",names,noah
gen,7,13,"sons",kt,son
gen,7,13,"Shem",names,shem
gen,7,13,"Ham",names,ham
gen,7,13,"Japheth",names,japheth
gen,7,13,"ark",kt,ark
gen,7,14,"kind",other,kind
gen,7,14,"livestock",other,livestock
gen,7,14,"earth",other,earth
gen,7,14,"creature",other,creature
gen,7,14,"wings",other,robe
gen,7,15,"flesh",kt,flesh
gen,7,15,"breath",other,breath
gen,7,15,"life",kt,life
gen,7,15,"Noah",names,noah
gen,7,15,"ark",kt,ark
gen,7,16,"flesh",kt,flesh
gen,7,16,"commanded",kt,command
gen,7,16,"Yahweh",kt,yahweh
gen,7,17,"earth",other,earth
gen,7,17,"days",other,biblicaltimeday
gen,7,17,"water",other,water
gen,7,17,"increased",other,multiply
gen,7,17,"ark",kt,ark
gen,7,17,"raised",other,raise
gen,7,18,"waters",other,water
gen,7,18,"earth",other,earth
gen,7,18,"ark",kt,ark
gen,7,19,"earth",other,earth
gen,7,19,"sky",kt,heaven
gen,7,19,"covered",other,clothed
gen,7,20,"waters",other,water
gen,7,21,"earth",other,earth
gen,7,21,"died",other,death
gen,7,21,"living creatures",kt,flesh
gen,7,21,"mankind",kt,sonofman
gen,7,22,"creatures",other,creature
gen,7,22,"breathed",other,breath
gen,7,22,"breath",other,breath
gen,7,22,"died",other,death
gen,7,23,"living",kt,life
gen,7,23,"earth",other,earth
gen,7,23,"mankind",kt,sonofman
gen,7,23,"animals",other,beast
gen,7,23,"sky",kt,heaven
gen,7,23,"destroyed",other,destroyer
gen,7,23,"Noah",names,noah
gen,7,23,"ark",kt,ark
gen,7,24,"waters",other,water
gen,7,24,"earth",other,earth
gen,7,24,"days",other,biblicaltimeday
gen,8,1,"considered",kt,judge
gen,8,1,"Noah",names,noah
gen,8,1,"animals",other,beast
gen,8,1,"livestock",other,livestock
gen,8,1,"ark",kt,ark
gen,8,1,"earth",other,earth
gen,8,1,"waters",other,water
gen,8,2,"fountains",other,fountain
gen,8,2,"heaven",kt,heaven
gen,8,3,"waters",other,water
gen,8,3,"earth",other,earth
gen,8,3,"days",other,biblicaltimeday
gen,8,4,"ark",kt,ark
gen,8,4,"rest",other,rest
gen,8,4,"month",other,biblicaltimemonth
gen,8,4,"day",other,biblicaltimeday
gen,8,4,"Ararat",names,ararat
gen,8,5,"month",other,biblicaltimemonth
gen,8,6,"days",other,biblicaltimeday
gen,8,6,"Noah",names,noah
gen,8,6,"ark",kt,ark
gen,8,7,"sent out",other,send
gen,8,7,"waters",other,water
gen,8,7,"dried",other,barren
gen,8,7,"earth",other,earth
gen,8,8,"sent out",other,send
gen,8,8,"dove",other,dove
gen,8,8,"waters",other,water
gen,8,8,"earth",other,earth
gen,8,9,"dove",other,dove
gen,8,9,"rest",other,rest
gen,8,9,"returned",other,turn
gen,8,9,"ark",kt,ark
gen,8,9,"waters",other,water
gen,8,9,"earth",other,earth
gen,8,9,"hand",other,hand
gen,8,10,"days",other,biblicaltimeday
gen,8,10,"sent out",other,send
gen,8,10,"dove",other,dove
gen,8,10,"ark",kt,ark
gen,8,11,"dove",other,dove
gen,8,11,"olive",other,olive
gen,8,11,"Noah",names,noah
gen,8,11,"knew",other,know
gen,8,11,"waters",other,water
gen,8,11,"earth",other,earth
gen,8,12,"days",other,biblicaltimeday
gen,8,12,"sent out",other,send
gen,8,12,"dove",other,dove
gen,8,12,"return",other,return
gen,8,13,"year",other,biblicaltimeyear
gen,8,13,"month",other,biblicaltimemonth
gen,8,13,"waters",other,water
gen,8,13,"dried",other,barren
gen,8,13,"earth",other,earth
gen,8,13,"Noah",names,noah
gen,8,13,"ark",kt,ark
gen,8,13,"ground",other,earth
gen,8,14,"month",other,biblicaltimemonth
gen,8,14,"day",other,biblicaltimeday
gen,8,14,"earth",other,earth
gen,8,14,"dry",other,barren
gen,8,15,"Noah",names,noah
gen,8,16,"ark",kt,ark
gen,8,16,"sons",kt,son
gen,8,17,"creature",other,creature
gen,8,17,"flesh",kt,flesh
gen,8,17,"earth",other,earth
gen,8,17,"increase",other,multiply
gen,8,17,"fruitful",other,fruit
gen,8,18,"Noah",names,noah
gen,8,18,"sons",kt,son
gen,8,19,"creature",other,creature
gen,8,19,"earth",other,earth
gen,8,19,"families",other,family
gen,8,19,"ark",kt,ark
gen,8,20,"Noah",names,noah
gen,8,20,"altar",kt,altar
gen,8,20,"Yahweh",kt,yahweh
gen,8,20,"clean",kt,clean
gen,8,20,"animals",other,beast
gen,8,20,"offerings",kt,gift
gen,8,21,"Yahweh",kt,yahweh
gen,8,21,"curse",kt,curse
gen,8,21,"ground",other,earth
gen,8,21,"mankind",kt,sonofman
gen,8,21,"hearts",kt,heart
gen,8,21,"evil",kt,evil
gen,8,21,"childhood",kt,children
gen,8,21,"destroy",other,destroyer
gen,8,21,"living",kt,life
gen,8,22,"earth",other,earth
gen,8,22,"seed",other,seed
gen,8,22,"time",other,time
gen,8,22,"harvest",other,harvest
gen,9,1,"blessed",kt,bless
gen,9,1,"Noah",names,noah
gen,9,1,"sons",kt,son
gen,9,1,"fruitful",other,fruit
gen,9,1,"multiply",other,multiply
gen,9,1,"earth",other,earth
gen,9,2,"fear",kt,fear
gen,9,2,"living",kt,life
gen,9,2,"earth",other,earth
gen,9,2,"sky",kt,heaven
gen,9,2,"ground",other,earth
gen,9,2,"the sea",names,mediterranean
gen,9,2,"hand",other,hand
gen,9,3,"lives",kt,life
gen,9,4,"meat",kt,flesh
gen,9,4,"life",kt,life
gen,9,4,"blood",kt,blood
gen,9,5,"blood",kt,blood
gen,9,5,"life",kt,life
gen,9,5,"animal",other,beast
gen,9,5,"from the hand of",other,hand
gen,9,5,"brother",kt,brother
gen,9,6,"blood",kt,blood
gen,9,6,"image of God",kt,imageofgod
